SubjNum,Age,Ethnicity,Sex,TargName,DistName,TargHalf,DistHalf,c.resp,Cond,Resp,acc,RT,Conf
54,20,ASIAN,FEMALE,38.jpg,38.jpg,2,1,1,AA,2,0,3.75,1
55,19,ASIA,FFEMALE,47.jpg,6.jpg,2,1,1,AB,1,1,2.54,3
55,19,ASIA,FFEMALE,44.jpg,38.jpg,1,1,1,AB,1,1,1.32,3
55,19,ASIA,FFEMALE,10.jpg,10.jpg,2,1,1,AA,1,1,1.1,3
55,19,ASIA,FFEMALE,28.jpg,32.jpg,1,2,2,AB,2,1,1.18,3
55,19,ASIA,FFEMALE,30.jpg,30.jpg,2,1,2,AA,1,0,2.05,1
55,19,ASIA,FFEMALE,43.jpg,43.jpg,1,2,1,AA,1,1,1.54,3
55,19,ASIA,FFEMALE,1.jpg,33.jpg,2,2,1,AB,1,1,2.03,3
55,19,ASIA,FFEMALE,7.jpg,7.jpg,1,2,2,AA,2,1,1.28,3
55,19,ASIA,FFEMALE,46.jpg,22.jpg,2,1,1,AB,2,0,1.28,3
55,19,ASIA,FFEMALE,4.jpg,11.jpg,1,1,2,AB,2,1,2.77,2
55,19,ASIA,FFEMALE,45.jpg,45.jpg,2,1,1,AA,1,1,1.96,3
55,19,ASIA,FFEMALE,9.jpg,37.jpg,2,1,2,AB,2,1,1.35,3
55,19,ASIA,FFEMALE,24.jpg,24.jpg,2,1,1,AA,1,1,1.86,2
55,19,ASIA,FFEMALE,34.jpg,34.jpg,2,1,1,AA,1,1,1.55,3
55,19,ASIA,FFEMALE,14.jpg,14.jpg,1,2,2,AA,2,1,3.88,2
55,19,ASIA,FFEMALE,8.jpg,36.jpg,2,1,2,AB,1,0,2.32,2
55,19,ASIA,FFEMALE,15.jpg,16.jpg,1,2,1,AB,1,1,1.79,2
55,19,ASIA,FFEMALE,48.jpg,48.jpg,2,1,2,AA,2,1,2.61,3
55,19,ASIA,FFEMALE,21.jpg,2.jpg,1,1,1,AB,2,0,1.04,3
55,19,ASIA,FFEMALE,25.jpg,25.jpg,1,2,2,AA,1,0,1.55,2
55,19,ASIA,FFEMALE,20.jpg,20.jpg,2,1,2,AA,2,1,2.82,3
55,19,ASIA,FFEMALE,23.jpg,23.jpg,1,2,1,AA,1,1,2.3,3
55,19,ASIA,FFEMALE,29.jpg,26.jpg,1,1,2,AB,1,0,2.55,3
55,19,ASIA,FFEMALE,3.jpg,19.jpg,2,2,2,AB,1,0,2.74,2
55,19,ASIA,FFEMALE,31.jpg,31.jpg,1,2,1,AA,1,1,1.79,2
55,19,ASIA,FFEMALE,17.jpg,17.jpg,1,2,2,AA,2,1,1.64,3
55,19,ASIA,FFEMALE,41.jpg,5.jpg,1,2,2,AB,2,1,1.37,2
55,19,ASIA,FFEMALE,39.jpg,39.jpg,1,2,1,AA,1,1,1.78,2
55,19,ASIA,FFEMALE,40.jpg,40.jpg,2,1,2,AA,2,1,3.06,2
55,19,ASIA,FFEMALE,12.jpg,27.jpg,2,2,2,AB,1,0,2.14,2
55,19,ASIA,FFEMALE,13.jpg,35.jpg,1,2,1,AB,1,1,0.8,3
55,19,ASIA,FFEMALE,42.jpg,18.jpg,2,2,1,AB,1,1,1.91,1
56,19,Korean,Male,12.jpg,12.jpg,1,2,1,AA,1,1,4.31,2
56,19,Korean,Male,18.jpg,19.jpg,2,2,2,AB,2,1,2.16,2
56,19,Korean,Male,37.jpg,16.jpg,2,2,2,AB,2,1,5.17,1
56,19,Korean,Male,23.jpg,30.jpg,2,1,1,AB,1,1,0.97,2
56,19,Korean,Male,43.jpg,43.jpg,2,1,2,AA,2,1,1.56,3
56,19,Korean,Male,17.jpg,17.jpg,2,1,1,AA,1,1,0.94,3
56,19,Korean,Male,27.jpg,27.jpg,1,2,1,AA,1,1,1.38,3
56,19,Korean,Male,1.jpg,44.jpg,1,2,1,AB,1,1,1.53,2
56,19,Korean,Male,10.jpg,10.jpg,1,2,1,AA,1,1,1.01,3
56,19,Korean,Male,26.jpg,36.jpg,1,2,1,AB,1,1,1.47,3
56,19,Korean,Male,9.jpg,42.jpg,2,1,1,AB,2,0,2.09,1
56,19,Korean,Male,25.jpg,25.jpg,2,1,2,AA,2,1,1.15,3
56,19,Korean,Male,28.jpg,28.jpg,2,1,2,AA,2,1,2.42,1
56,19,Korean,Male,5.jpg,33.jpg,1,1,1,AB,1,1,1.61,2
56,19,Korean,Male,21.jpg,21.jpg,1,2,1,AA,1,1,2.51,3
56,19,Korean,Male,2.jpg,4.jpg,1,1,2,AB,2,1,1.42,2
56,19,Korean,Male,38.jpg,15.jpg,2,1,2,AB,2,1,1.4,2
56,19,Korean,Male,20.jpg,20.jpg,2,1,1,AA,1,1,2.63,1
56,19,Korean,Male,22.jpg,22.jpg,2,1,1,AA,1,1,1.99,1
56,19,Korean,Male,31.jpg,31.jpg,1,2,2,AA,1,0,2.49,1
56,19,Korean,Male,32.jpg,24.jpg,1,2,2,AB,2,1,1.6,2
56,19,Korean,Male,3.jpg,47.jpg,2,1,2,AB,2,1,1.83,2
56,19,Korean,Male,48.jpg,48.jpg,2,1,2,AA,2,1,2.39,2
56,19,Korean,Male,11.jpg,40.jpg,1,1,1,AB,1,1,1.79,3
56,19,Korean,Male,29.jpg,29.jpg,1,2,2,AA,2,1,2.5,1
56,19,Korean,Male,8.jpg,35.jpg,1,1,2,AB,2,1,1.75,3
56,19,Korean,Male,46.jpg,39.jpg,2,2,1,AB,1,1,2.99,1
56,19,Korean,Male,41.jpg,41.jpg,1,2,2,AA,2,1,2,1
56,19,Korean,Male,34.jpg,45.jpg,1,2,2,AB,1,0,2.43,2
56,19,Korean,Male,6.jpg,6.jpg,1,2,2,AA,1,0,2.08,1
56,19,Korean,Male,7.jpg,13.jpg,2,2,1,AB,1,1,1.63,2
57,23,Hispanic ,ffemale ,6.jpg,5.jpg,1,1,1,AB,1,1,4.41,3
57,23,Hispanic ,ffemale ,32.jpg,32.jpg,2,1,2,AA,2,1,4.08,2
57,23,Hispanic ,ffemale ,46.jpg,39.jpg,2,1,1,AB,1,1,4.92,3
57,23,Hispanic ,ffemale ,22.jpg,12.jpg,2,1,2,AB,2,1,5.22,2
57,23,Hispanic ,ffemale ,19.jpg,15.jpg,2,2,2,AB,2,1,3.78,3
57,23,Hispanic ,ffemale ,20.jpg,20.jpg,2,1,2,AA,2,1,3.26,3
57,23,Hispanic ,ffemale ,13.jpg,13.jpg,1,2,1,AA,1,1,4.01,3
57,23,Hispanic ,ffemale ,2.jpg,47.jpg,1,2,2,AB,2,1,3.5,3
57,23,Hispanic ,ffemale ,35.jpg,35.jpg,1,2,2,AA,2,1,4.85,3
57,23,Hispanic ,ffemale ,30.jpg,30.jpg,2,1,2,AA,2,1,3.32,3
57,23,Hispanic ,ffemale ,45.jpg,45.jpg,1,2,1,AA,1,1,3.3,3
57,23,Hispanic ,ffemale ,40.jpg,40.jpg,1,2,2,AA,2,1,2.74,3
57,23,Hispanic ,ffemale ,48.jpg,48.jpg,1,2,2,AA,2,1,2.85,3
57,23,Hispanic ,ffemale ,17.jpg,17.jpg,2,1,2,AA,2,1,2.35,3
57,23,Hispanic ,ffemale ,37.jpg,24.jpg,2,2,1,AB,1,1,4.58,2
57,23,Hispanic ,ffemale ,36.jpg,21.jpg,1,2,1,AB,1,1,2.2,2
57,23,Hispanic ,ffemale ,7.jpg,3.jpg,1,1,2,AB,2,1,2.57,3
57,23,Hispanic ,ffemale ,38.jpg,1.jpg,1,1,1,AB,1,1,4.96,3
57,23,Hispanic ,ffemale ,23.jpg,34.jpg,1,2,1,AB,1,1,2.68,3
57,23,Hispanic ,ffemale ,9.jpg,11.jpg,2,2,2,AB,2,1,3,3
57,23,Hispanic ,ffemale ,42.jpg,44.jpg,2,1,1,AB,1,1,4.13,3
57,23,Hispanic ,ffemale ,8.jpg,16.jpg,1,1,2,AB,2,1,2.91,3
57,23,Hispanic ,ffemale ,29.jpg,29.jpg,1,2,1,AA,1,1,3.07,3
57,23,Hispanic ,ffemale ,28.jpg,33.jpg,2,1,2,AB,1,0,4.45,2
57,23,Hispanic ,ffemale ,27.jpg,27.jpg,2,1,1,AA,1,1,2.64,3
57,23,Hispanic ,ffemale ,31.jpg,31.jpg,2,1,1,AA,1,1,3.07,1
57,23,Hispanic ,ffemale ,10.jpg,10.jpg,1,2,1,AA,1,1,2.09,3
57,23,Hispanic ,ffemale ,43.jpg,26.jpg,1,2,2,AB,2,1,3.4,3
57,23,Hispanic ,ffemale ,41.jpg,41.jpg,1,2,2,AA,2,1,2.09,3
57,23,Hispanic ,ffemale ,14.jpg,14.jpg,2,1,1,AA,1,1,4.09,1
58,18,WHITE,MALE,46.jpg,46.jpg,1,2,1,AA,1,1,4.66,1
58,18,WHITE,MALE,39.jpg,23.jpg,2,1,2,AB,2,1,5.31,2
58,18,WHITE,MALE,4.jpg,6.jpg,1,2,1,AB,1,1,4.17,1
58,18,WHITE,MALE,12.jpg,12.jpg,1,2,1,AA,1,1,2.7,2
58,18,WHITE,MALE,37.jpg,44.jpg,2,2,2,AB,1,0,5.17,1
58,18,WHITE,MALE,14.jpg,14.jpg,2,1,2,AA,1,0,3.88,1
58,18,WHITE,MALE,22.jpg,24.jpg,1,2,2,AB,1,0,1.53,2
58,18,WHITE,MALE,29.jpg,29.jpg,1,2,1,AA,1,1,1.75,3
58,18,WHITE,MALE,42.jpg,16.jpg,2,1,2,AB,1,0,1.34,2
58,18,WHITE,MALE,26.jpg,33.jpg,2,2,2,AB,1,0,1.33,2
58,18,WHITE,MALE,3.jpg,3.jpg,2,1,2,AA,2,1,2.56,1
58,18,WHITE,MALE,20.jpg,20.jpg,2,1,1,AA,2,0,2.87,1
58,18,WHITE,MALE,5.jpg,5.jpg,2,1,2,AA,1,0,2.59,1
58,18,WHITE,MALE,13.jpg,40.jpg,1,1,1,AB,1,1,2.01,2
58,18,WHITE,MALE,10.jpg,10.jpg,1,2,2,AA,1,0,3.25,1
58,18,WHITE,MALE,2.jpg,15.jpg,1,2,1,AB,1,1,3.79,1
58,18,WHITE,MALE,8.jpg,8.jpg,1,2,2,AA,2,1,4.2,1
58,18,WHITE,MALE,32.jpg,32.jpg,2,1,1,AA,1,1,2.16,2
58,18,WHITE,MALE,11.jpg,38.jpg,1,2,2,AB,2,1,2.91,1
58,18,WHITE,MALE,43.jpg,18.jpg,2,2,1,AB,1,1,3.43,1
58,18,WHITE,MALE,1.jpg,25.jpg,1,1,2,AB,2,1,3.84,2
58,18,WHITE,MALE,7.jpg,7.jpg,2,1,2,AA,2,1,3.4,1
58,18,WHITE,MALE,35.jpg,35.jpg,2,1,1,AA,2,0,3.14,1
58,18,WHITE,MALE,19.jpg,41.jpg,1,1,1,AB,2,0,2.45,2
58,18,WHITE,MALE,31.jpg,45.jpg,2,2,1,AB,1,1,1.55,1
58,18,WHITE,MALE,34.jpg,34.jpg,1,2,2,AA,2,1,2.64,2
58,18,WHITE,MALE,17.jpg,36.jpg,2,1,1,AB,1,1,3.88,1
58,18,WHITE,MALE,47.jpg,47.jpg,2,1,1,AA,1,1,3.15,1
58,18,WHITE,MALE,27.jpg,21.jpg,1,1,2,AB,2,1,1.98,2
58,18,WHITE,MALE,9.jpg,9.jpg,1,2,2,AA,2,1,2.41,2
59,19,CANADIAN,MALE,20.jpg,9.jpg,2,2,2,AB,2,1,3.98,2
59,19,CANADIAN,MALE,3.jpg,3.jpg,1,2,2,AA,1,0,2.33,2
59,19,CANADIAN,MALE,18.jpg,41.jpg,1,1,2,AB,1,0,2.79,2
59,19,CANADIAN,MALE,6.jpg,6.jpg,2,1,2,AA,2,1,3.11,1
59,19,CANADIAN,MALE,1.jpg,1.jpg,2,1,1,AA,1,1,5.08,1
59,19,CANADIAN,MALE,19.jpg,46.jpg,1,1,1,AB,1,1,4.23,1
59,19,CANADIAN,MALE,10.jpg,11.jpg,1,2,2,AB,2,1,1.75,3
59,19,CANADIAN,MALE,14.jpg,14.jpg,1,2,1,AA,2,0,3.55,1
59,19,CANADIAN,MALE,37.jpg,37.jpg,1,2,2,AA,2,1,4.11,1
59,19,CANADIAN,MALE,42.jpg,42.jpg,1,2,2,AA,2,1,2.75,3
59,19,CANADIAN,MALE,26.jpg,26.jpg,2,1,1,AA,1,1,2.63,3
59,19,CANADIAN,MALE,29.jpg,17.jpg,2,2,1,AB,1,1,1.66,3
59,19,CANADIAN,MALE,27.jpg,8.jpg,2,2,1,AB,1,1,1.47,3
59,19,CANADIAN,MALE,25.jpg,39.jpg,2,1,1,AB,2,0,3.33,2
59,19,CANADIAN,MALE,5.jpg,33.jpg,1,2,2,AB,1,0,2.39,2
59,19,CANADIAN,MALE,23.jpg,24.jpg,1,2,1,AB,1,1,2.36,3
59,19,CANADIAN,MALE,7.jpg,7.jpg,1,2,1,AA,1,1,4.66,1
59,19,CANADIAN,MALE,16.jpg,35.jpg,1,1,1,AB,1,1,2.66,3
59,19,CANADIAN,MALE,47.jpg,34.jpg,2,1,2,AB,2,1,3.2,1
59,19,CANADIAN,MALE,45.jpg,40.jpg,1,2,1,AB,1,1,2.2,1
59,19,CANADIAN,MALE,38.jpg,38.jpg,2,1,1,AA,1,1,2.82,1
59,19,CANADIAN,MALE,2.jpg,43.jpg,2,1,2,AB,1,0,1.55,3
59,19,CANADIAN,MALE,30.jpg,30.jpg,2,1,2,AA,2,1,4.19,1
59,19,CANADIAN,MALE,36.jpg,36.jpg,1,2,1,AA,1,1,2.54,2
59,19,CANADIAN,MALE,32.jpg,22.jpg,2,2,2,AB,2,1,2.05,3
59,19,CANADIAN,MALE,4.jpg,44.jpg,2,1,1,AB,1,1,1.48,3
59,19,CANADIAN,MALE,21.jpg,28.jpg,1,1,2,AB,2,1,2.37,2
59,19,CANADIAN,MALE,48.jpg,48.jpg,1,2,1,AA,2,0,4.3,2
59,19,CANADIAN,MALE,13.jpg,13.jpg,1,2,2,AA,2,1,2.26,3
59,19,CANADIAN,MALE,31.jpg,31.jpg,2,1,2,AA,2,1,5.42,1
59,19,CANADIAN,MALE,12.jpg,12.jpg,2,1,1,AA,1,1,5.93,2
6,19,iindian,Male,5.jpg,5.jpg,2,1,1,AA,1,1,4.45,1
6,19,iindian,Male,34.jpg,34.jpg,1,2,2,AA,2,1,3.41,2
6,19,iindian,Male,2.jpg,18.jpg,2,1,2,AB,2,1,3.9,1
6,19,iindian,Male,16.jpg,16.jpg,1,2,2,AA,2,1,1.9,3
6,19,iindian,Male,17.jpg,17.jpg,1,2,1,AA,1,1,2.64,2
6,19,iindian,Male,24.jpg,24.jpg,1,2,1,AA,2,0,2.35,1
6,19,iindian,Male,38.jpg,29.jpg,1,2,1,AB,1,1,2.31,3
6,19,iindian,Male,12.jpg,12.jpg,2,1,2,AA,1,0,3.28,2
6,19,iindian,Male,26.jpg,26.jpg,2,1,2,AA,2,1,3.62,2
6,19,iindian,Male,6.jpg,15.jpg,2,2,2,AB,2,1,3.06,2
6,19,iindian,Male,48.jpg,48.jpg,1,2,2,AA,2,1,2.58,2
6,19,iindian,Male,27.jpg,33.jpg,2,2,1,AB,1,1,3.5,1
6,19,iindian,Male,3.jpg,7.jpg,1,2,1,AB,2,0,4.03,1
6,19,iindian,Male,37.jpg,37.jpg,2,1,2,AA,2,1,4.75,1
6,19,iindian,Male,47.jpg,32.jpg,1,1,1,AB,2,0,3.99,1
6,19,iindian,Male,14.jpg,22.jpg,2,1,1,AB,1,1,3.47,2
6,19,iindian,Male,8.jpg,8.jpg,2,1,2,AA,2,1,2.85,2
6,19,iindian,Male,44.jpg,30.jpg,2,2,2,AB,2,1,3.1,2
6,19,iindian,Male,1.jpg,13.jpg,1,2,2,AB,2,1,2.82,2
6,19,iindian,Male,19.jpg,21.jpg,1,2,2,AB,2,1,3.16,2
6,19,iindian,Male,39.jpg,31.jpg,2,1,1,AB,1,1,2.23,2
6,19,iindian,Male,40.jpg,40.jpg,2,1,1,AA,1,1,2.94,2
6,19,iindian,Male,43.jpg,9.jpg,1,1,1,AB,1,1,4.52,1
6,19,iindian,Male,46.jpg,46.jpg,1,2,1,AA,1,1,3.86,1
6,19,iindian,Male,23.jpg,28.jpg,2,2,1,AB,1,1,2.22,1
6,19,iindian,Male,35.jpg,35.jpg,1,2,2,AA,2,1,3.39,2
6,19,iindian,Male,25.jpg,25.jpg,2,1,1,AA,1,1,3.26,3
6,19,iindian,Male,36.jpg,10.jpg,1,1,2,AB,2,1,5.16,2
6,19,iindian,Male,41.jpg,41.jpg,1,2,1,AA,1,1,2.46,1
6,19,iindian,Male,4.jpg,45.jpg,1,1,2,AB,2,1,3.59,1
6,19,iindian,Male,42.jpg,42.jpg,2,1,1,AA,2,0,2.97,1
7,19,Hispanic,Male,4.jpg,4.jpg,2,1,1,AA,2,0,2.3,2
7,19,Hispanic,Male,18.jpg,41.jpg,2,2,2,AB,2,1,3.72,1
7,19,Hispanic,Male,7.jpg,7.jpg,2,1,2,AA,2,1,4.55,1
7,19,Hispanic,Male,11.jpg,11.jpg,1,2,1,AA,1,1,3.21,3
7,19,Hispanic,Male,15.jpg,15.jpg,2,1,2,AA,2,1,2.64,3
7,19,Hispanic,Male,17.jpg,34.jpg,1,1,1,AB,1,1,1.79,3
7,19,Hispanic,Male,8.jpg,8.jpg,2,1,1,AA,1,1,2.37,2
7,19,Hispanic,Male,24.jpg,24.jpg,1,2,1,AA,1,1,3.34,3
7,19,Hispanic,Male,29.jpg,29.jpg,1,2,2,AA,2,1,2.42,2
7,19,Hispanic,Male,20.jpg,20.jpg,2,1,2,AA,2,1,3.2,1
7,19,Hispanic,Male,21.jpg,21.jpg,1,2,2,AA,2,1,2.01,3
7,19,Hispanic,Male,38.jpg,38.jpg,1,2,1,AA,2,0,2.85,2
7,19,Hispanic,Male,16.jpg,6.jpg,2,1,2,AB,2,1,1.94,3
7,19,Hispanic,Male,46.jpg,39.jpg,1,2,2,AB,2,1,1.31,3
7,19,Hispanic,Male,35.jpg,2.jpg,1,1,2,AB,1,0,4.68,2
7,19,Hispanic,Male,40.jpg,40.jpg,1,2,2,AA,1,0,3.98,1
7,19,Hispanic,Male,32.jpg,32.jpg,1,2,1,AA,2,0,2.33,2
7,19,Hispanic,Male,45.jpg,45.jpg,2,1,1,AA,1,1,2.05,3
7,19,Hispanic,Male,47.jpg,44.jpg,2,2,2,AB,2,1,1.59,3
7,19,Hispanic,Male,43.jpg,43.jpg,2,1,2,AA,2,1,2.37,3
7,19,Hispanic,Male,1.jpg,1.jpg,1,2,2,AA,1,0,2.81,2
7,19,Hispanic,Male,22.jpg,23.jpg,2,1,2,AB,2,1,4.88,2
7,19,Hispanic,Male,26.jpg,36.jpg,1,2,1,AB,1,1,1.5,3
7,19,Hispanic,Male,5.jpg,30.jpg,2,1,1,AB,1,1,1.75,2
7,19,Hispanic,Male,13.jpg,33.jpg,2,2,1,AB,1,1,1.5,3
7,19,Hispanic,Male,3.jpg,3.jpg,2,1,1,AA,1,1,2.62,2
7,19,Hispanic,Male,25.jpg,14.jpg,1,2,1,AB,2,0,2.5,3
7,19,Hispanic,Male,28.jpg,12.jpg,1,1,1,AB,2,0,1.9,3
7,19,Hispanic,Male,19.jpg,9.jpg,2,2,1,AB,1,1,0.91,3
7,19,Hispanic,Male,48.jpg,31.jpg,1,1,2,AB,1,0,3.65,2
7,19,Hispanic,Male,27.jpg,10.jpg,2,1,1,AB,1,1,1.78,3
8,19,MEXICAN,FEMALE,23.jpg,7.jpg,2,2,1,AB,1,1,2.46,3
8,19,MEXICAN,FEMALE,43.jpg,43.jpg,1,2,2,AA,2,1,2.35,2
8,19,MEXICAN,FEMALE,14.jpg,14.jpg,2,1,1,AA,2,0,4.45,2
8,19,MEXICAN,FEMALE,19.jpg,42.jpg,2,2,2,AB,2,1,2.01,3
8,19,MEXICAN,FEMALE,20.jpg,20.jpg,1,2,2,AA,1,0,3.46,3
8,19,MEXICAN,FEMALE,32.jpg,32.jpg,2,1,2,AA,2,1,4.06,2
8,19,MEXICAN,FEMALE,9.jpg,36.jpg,2,1,1,AB,1,1,4.8,2
8,19,MEXICAN,FEMALE,48.jpg,48.jpg,1,2,1,AA,1,1,4.93,2
8,19,MEXICAN,FEMALE,27.jpg,27.jpg,2,1,1,AA,1,1,1.78,2
8,19,MEXICAN,FEMALE,13.jpg,13.jpg,2,1,1,AA,2,0,3.55,2
8,19,MEXICAN,FEMALE,21.jpg,4.jpg,1,2,1,AB,1,1,4.42,2
8,19,MEXICAN,FEMALE,45.jpg,45.jpg,2,1,2,AA,2,1,3.02,2
8,19,MEXICAN,FEMALE,44.jpg,40.jpg,1,1,1,AB,2,0,3.75,3
8,19,MEXICAN,FEMALE,1.jpg,1.jpg,2,1,1,AA,1,1,3.2,2
8,19,MEXICAN,FEMALE,24.jpg,28.jpg,1,2,1,AB,1,1,1.7,3
8,19,MEXICAN,FEMALE,10.jpg,12.jpg,1,2,2,AB,2,1,2.13,3
8,19,MEXICAN,FEMALE,3.jpg,11.jpg,2,2,1,AB,2,0,1.88,3
8,19,MEXICAN,FEMALE,29.jpg,17.jpg,1,1,2,AB,2,1,1.88,3
8,19,MEXICAN,FEMALE,5.jpg,5.jpg,1,2,1,AA,1,1,4.27,2
8,19,MEXICAN,FEMALE,35.jpg,33.jpg,1,1,2,AB,2,1,1.76,3
8,19,MEXICAN,FEMALE,37.jpg,41.jpg,1,1,1,AB,1,1,2.52,2
8,19,MEXICAN,FEMALE,46.jpg,2.jpg,2,1,1,AB,1,1,4.83,2
8,19,MEXICAN,FEMALE,18.jpg,25.jpg,2,1,2,AB,2,1,2.14,3
8,19,MEXICAN,FEMALE,16.jpg,16.jpg,1,2,2,AA,2,1,2.48,3
8,19,MEXICAN,FEMALE,22.jpg,22.jpg,2,1,2,AA,2,1,2.26,3
8,19,MEXICAN,FEMALE,47.jpg,38.jpg,2,1,2,AB,2,1,2.34,2
8,19,MEXICAN,FEMALE,34.jpg,34.jpg,2,1,2,AA,1,0,4.05,2
8,19,MEXICAN,FEMALE,31.jpg,31.jpg,1,2,1,AA,1,1,2.47,2
8,19,MEXICAN,FEMALE,39.jpg,8.jpg,1,2,2,AB,2,1,2.4,2
8,19,MEXICAN,FEMALE,6.jpg,6.jpg,1,2,1,AA,1,1,2.57,2
8,19,MEXICAN,FEMALE,30.jpg,30.jpg,1,2,2,AA,2,1,1.61,3
9,19,Hispanic,Male,16.jpg,35.jpg,1,2,2,AB,2,1,1.68,3
9,19,Hispanic,Male,40.jpg,46.jpg,2,2,2,AB,2,1,1.9,3
9,19,Hispanic,Male,27.jpg,17.jpg,1,2,1,AB,1,1,2.15,3
9,19,Hispanic,Male,19.jpg,8.jpg,1,1,1,AB,1,1,1.44,3
9,19,Hispanic,Male,26.jpg,26.jpg,2,1,2,AA,2,1,2.52,2
9,19,Hispanic,Male,2.jpg,2.jpg,1,2,1,AA,1,1,3.77,1
9,19,Hispanic,Male,33.jpg,33.jpg,1,2,1,AA,1,1,2.64,3
9,19,Hispanic,Male,48.jpg,9.jpg,1,2,1,AB,1,1,2.58,3
9,19,Hispanic,Male,10.jpg,10.jpg,1,2,2,AA,2,1,1.99,3
9,19,Hispanic,Male,30.jpg,43.jpg,2,1,1,AB,1,1,1.29,3
9,19,Hispanic,Male,11.jpg,11.jpg,2,1,1,AA,1,1,2.8,2
9,19,Hispanic,Male,12.jpg,12.jpg,2,1,2,AA,2,1,3.59,2
9,19,Hispanic,Male,31.jpg,31.jpg,1,2,1,AA,1,1,2.81,2
9,19,Hispanic,Male,23.jpg,41.jpg,2,1,1,AB,1,1,4.11,2
9,19,Hispanic,Male,36.jpg,34.jpg,2,2,1,AB,1,1,2.98,3
9,19,Hispanic,Male,39.jpg,39.jpg,1,2,2,AA,2,1,2.17,3
9,19,Hispanic,Male,47.jpg,47.jpg,2,1,1,AA,1,1,3.16,1
9,19,Hispanic,Male,1.jpg,21.jpg,1,1,1,AB,1,1,1.99,3
9,19,Hispanic,Male,25.jpg,13.jpg,1,1,2,AB,2,1,3.03,3
9,19,Hispanic,Male,38.jpg,14.jpg,2,1,2,AB,2,1,1.8,3
9,19,Hispanic,Male,22.jpg,22.jpg,1,2,2,AA,2,1,1.98,3
9,19,Hispanic,Male,42.jpg,37.jpg,2,2,1,AB,1,1,2.15,2
9,19,Hispanic,Male,6.jpg,4.jpg,1,2,2,AB,2,1,1.73,2
9,19,Hispanic,Male,15.jpg,15.jpg,1,2,1,AA,1,1,2.42,2
9,19,Hispanic,Male,3.jpg,3.jpg,2,1,2,AA,2,1,3.25,2
9,19,Hispanic,Male,28.jpg,28.jpg,2,1,1,AA,1,1,2.57,2
9,19,Hispanic,Male,24.jpg,24.jpg,1,2,2,AA,2,1,1.93,3
9,19,Hispanic,Male,20.jpg,20.jpg,2,1,1,AA,1,1,1.83,2
9,19,Hispanic,Male,45.jpg,18.jpg,2,1,2,AB,2,1,3.33,3
9,19,Hispanic,Male,7.jpg,7.jpg,2,1,2,AA,1,0,3.33,1
9,19,Hispanic,Male,44.jpg,32.jpg,1,1,2,AB,1,0,5.12,2